id;account_id;payment_form_id
449584;336930;1
449588;723834;4
449590;279580;3
449592;336930;1
449596;574985;4
449600;1007825;3
449606;884443;1
449610;1011773;4
449612;590679;1
449648;901835;4
449650;137405;4
449656;267540;1
449658;788436;1
449660;554185;1
449668;151823;1
449688;159081;1
449690;252115;4
449712;78095;1
449718;1008552;4
449722;458235;4
449728;1008033;3
449742;80325;4
449750;866411;3
449794;948192;1
449796;968720;3
449800;84210;2
449804;860770;1
449812;1017758;1
449820;1001476;1
449846;846636;1
449854;429423;4
449882;50955;4
449886;879414;1
449912;687545;1
449916;914133;4
449927;906312;1
449945;1017015;3
449961;854931;1
449967;716548;4
449969;105938;1
449971;1007262;1
449979;138072;1
449981;853920;1
449989;532820;1
449993;1006642;1
450011;114185;3
450023;725935;1
450025;1003530;1
450035;802158;1
450059;102657;4
450088;780605;3
450092;678582;1
450098;202149;3
450102;111819;1
450110;864985;1
450114;524797;1
450116;654462;1
450122;524797;1
450128;160610;3
450132;288195;1
450134;380157;3
450136;1003340;3
450142;1008468;1
450146;975779;4
450148;166818;3
450152;357762;1
450156;1009800;3
450192;445680;1
450206;998397;1
450216;29979;3
450220;342846;4
450230;307360;3
450260;849129;4
450264;342441;1
450270;998148;3
450280;493686;1
450292;458521;4
454043;967456;1
454048;269878;1
454052;505194;1
454058;1005606;1
454060;191125;3
454064;140682;1
454066;492411;1
454072;251808;3
454076;202153;4
454084;608307;4
454096;242016;3
454102;984144;1
454108;673175;1
454140;430720;1
454156;550230;1
454192;595405;1
454200;749853;1
454210;1013467;4
454214;976724;3
454224;750483;4
454236;125235;1
454238;227697;1
454244;829386;1
454246;715233;1
454254;122397;1
454264;598906;3
454266;960512;3
454270;1013665;1
454272;434670;1
454276;762192;1
454278;1013997;1
454282;195162;4
454290;877203;3
454292;264170;1
454296;218001;1
454326;1008195;4
454330;518214;1
454334;507913;1
454338;428830;3
454340;652505;1
454342;915910;1
454358;82587;3
454360;52785;1
454364;49040;1
454376;169865;1
454386;826899;4
454388;121165;1
454396;1020018;3
454400;1007540;1
454410;137977;1
454429;138990;3
454449;851105;4
454453;11904;4
454455;85640;3
454457;382278;3
454459;945273;1
454467;940503;1
454471;572418;1
454491;322089;1
454493;956055;1
454495;544872;1
454497;532406;1
454503;489603;1
454515;358267;3
454529;991089;1
454533;947345;1
454541;426168;3
454543;190983;3
454553;128493;4
454555;22632;4
454591;1013598;1
454603;1015735;3
454607;230643;1
454617;930609;3
454621;18520;4
454637;702141;1
454661;193479;3
454667;1025553;3
454673;345600;1
454687;336177;1
454689;1016049;4
454696;151137;1
454698;694872;3
454714;192891;3
454728;1009325;3
454752;910100;1
454762;611238;4
454770;941847;1
454783;43685;2
454793;1013950;1
454803;3174;4
454813;391980;1
454839;1009862;3
454849;184900;2
454853;651942;1
454869;889960;1
454881;978843;1
454885;91154;2
454895;818920;1
454899;175380;4
454901;1005390;1
454903;890930;4
454907;1324600;1
454919;833373;3
454927;842979;1
454931;240894;2
454935;821050;1
454943;313650;1
454959;258978;3
454965;899750;1
454979;124033;1
454995;58713;1
455008;684921;4
455033;116826;1
455048;303729;1
455052;679335;1
455058;105310;4
455066;969522;1
455068;89890;1
455072;997871;3
455088;203913;3
455093;54558;3
455107;17515;1
455125;1014590;3
455131;887772;4
455137;70084;4
455148;484944;1
455150;1002235;4
455154;885620;3
455158;174865;4
455166;1019136;3
455170;1016550;3
455172;943338;4
455174;678747;1
455176;267386;4
455184;962640;1
455186;46760;1
455190;482450;4
455202;240780;1
455204;125629;1
455213;342095;4
455215;254181;3
455217;701124;1
455221;763662;1
455229;1014924;3
455247;713004;1
455255;684509;1
455259;43764;3
455269;887772;4
455283;299870;3
455297;70574;1
455319;796926;1
455343;335550;1
455355;296823;1
455359;979644;1
455367;1015670;4
455369;1345106;3
455399;106090;3
455425;1559450;3
455439;517344;3
455445;498087;3
455453;573084;3
455455;848301;1
455459;996423;1
455461;1013355;3
455465;136185;1
455473;692535;4
455481;484270;1
455503;9890;1
455525;389976;3
455533;803935;3
455553;43740;3
455555;1019335;3
455559;105063;3
455577;78384;3
455581;113640;3
455583;1023843;3
455593;126505;4
455606;986710;1
455610;888209;1
455618;158400;3
455620;633393;1
455646;163597;1
455668;1015640;1
455680;745761;3
455696;861849;1
455704;1025143;1
455716;512953;4
455720;864588;3
455722;152593;1
455752;1015425;1
455770;1015332;3
455782;747405;1
455812;1017426;1
455822;557343;1
455854;113277;1
455872;1013883;3
455908;889881;4
455914;171969;1
455918;509121;1
455931;10410;1
455964;206064;3
455968;676475;1
455988;205491;4
456034;650815;1
456054;700641;1
456056;813258;3
456080;191007;3
456106;927178;3
456114;490100;1
456124;374835;3
456134;954265;1
456136;83988;1
456142;63686;1
456160;280770;4
456188;78681;3
456202;411290;1
456204;68385;3
456208;623682;1
456212;849129;4
456216;1014835;3
456218;1019564;1
456232;48312;1
456240;930948;3
456248;402465;1
456260;684918;1
456326;907404;4
456338;44628;3
456340;850682;1
456342;768585;1
456346;1017114;1
456350;616315;1
456352;930825;1
456354;502075;1
456356;152517;1
456364;111777;3
456368;767523;4
456372;544050;3
456374;178797;1
456404;1560708;3
456416;1018662;1
456424;23997;3
456426;1016541;1
456428;68425;3
456444;317440;1
456446;357657;4
456454;13473;2
456465;108820;4
456467;430863;1
456469;1014978;3
456471;874878;1
456491;771379;3
456495;454902;1
456497;1016781;3
456507;1018653;3
456531;899750;1
456537;477925;1
456539;935615;4
456541;462291;3
456555;1019217;3
456573;730476;3
456577;520752;3
456591;682955;1
456599;1002113;1
456601;1015014;3
456603;61602;3
456605;1559514;3
456620;422757;1
456624;196395;3
456632;116260;1
456640;294935;3
456670;1017429;3
456674;428964;3
456678;965480;1
456722;1017696;3
456738;967887;1
456744;989090;4
456748;308016;4
456768;1006100;1
456782;1018884;1
456792;1017903;1
456802;874728;3
456810;549666;1
456816;814945;1
456820;150291;1
456834;23226;4
456858;967120;1
456872;391305;1
456894;1019115;1
456898;243015;4
456902;382320;3
456910;230727;4
456912;421599;1
456916;421599;1
456930;1018947;3
456938;1018686;1
456948;833855;1
456950;906141;3
456954;327237;1
457000;353700;4
457014;316526;1
457028;1561865;3
457038;566489;4
457044;477807;3
457052;1017690;3
457068;974701;1
457082;1020012;1
457086;467481;1
457108;912159;1
457112;289128;1
457114;1021596;3
457130;211160;4
457132;582579;1
457136;1023918;3
457138;39900;4
457142;497546;1
457146;511611;3
457160;446325;3
457172;98010;1
457174;89280;4
457180;533931;1
457182;947786;1
457192;501834;3
457202;710948;1
457208;489909;3
457212;215118;4
457234;905034;1
457236;881565;1
457244;18963;1
457270;1288105;1
457274;1018254;1
457280;946495;4
457294;659500;1
457300;457194;1
457304;76683;3
457308;845105;4
457320;1020723;3
457336;1562545;3
457348;526805;1
457352;282054;1
457356;1562571;3
457376;1020948;1
457380;1562649;1
457400;363430;1
457404;919914;3
457406;667938;1
457408;148240;4
457416;342692;1
457432;202833;3
457452;232690;1
457462;483099;1
457468;1012296;3
457470;1021580;1
457474;147882;3
457501;1019427;3
457503;176065;1
457517;705355;1
457519;1025015;3
457525;221397;1
457533;905485;1
457535;249277;1
457543;321366;1
457553;83080;1
457561;810621;3
457565;396408;1
457585;1019058;3
457616;200368;1
457624;784461;4
457638;96030;1
457644;1013514;3
457652;388145;3
457654;132955;1
457664;1023555;3
457666;30459;1
457704;544175;1
457714;508735;3
457734;265328;1
457736;510209;1
457740;360525;1
457803;516702;1
457805;505137;3
457811;1024855;1
457825;611890;1
457835;49040;1
457837;553176;3
457847;968079;1
457849;1009881;3
457863;408090;1
457891;580569;1
457897;515155;1
457901;909012;1
457915;140938;3
457929;77343;4
457937;221580;3
457957;958032;1
457973;138531;4
457981;910596;1
457983;243978;2
457987;125235;1
457989;834215;1
457997;1560944;3
458003;577818;4
458007;308620;1
458019;577503;3
458023;872578;1
458027;430810;4
458055;515631;1
458063;1019195;4
458067;36108;1
458071;728574;4
458077;1559152;4
458079;404103;1
458085;1014340;1
458095;539462;4
458103;635405;1
458107;30777;1
458109;608237;1
458117;150873;3
458127;729105;3
458131;527191;1
458139;1002865;3
458143;1021433;3
458145;1020789;1
458155;562824;3
458157;289596;4
458159;954310;1
458169;1563291;1
458175;550900;1
458193;20352;4
458199;377153;4
458201;335580;4
458207;532406;1
458211;501613;1
458223;512029;3
458233;243485;1
458241;1022063;1
458245;974555;1
458247;1025405;1
458257;140682;4
458263;969645;1
458277;30184;1
458279;224643;1
458289;204064;2
458327;426980;3
458331;530975;4
458335;136927;3
458339;536952;3
458353;391980;4
458364;1023925;1
458378;1006950;4
458380;495615;3
458396;688773;1
458408;941736;4
458412;30842;1
458436;112238;2
458442;809872;4
458454;1563340;3
458456;585333;1
458458;802443;1
458466;1019600;4
458468;321225;1
458474;1018755;1
458478;1563600;4
458490;916704;1
458496;101980;4
458508;1563657;4
458516;153582;3
458518;821320;1
458527;529719;1
458537;690585;1
458549;913766;3
458559;541000;1
458561;954310;1
458579;251006;4
458621;687204;4
458623;995270;3
458627;225281;1
458631;508965;1
458641;319647;3
458659;863825;1
458683;1562727;3
458695;125634;3
458705;234600;4
458709;741552;3
458713;1015302;3
458729;349085;1
458733;945230;1
458737;1563996;1
458741;284851;1
458747;229978;4
458765;64698;3
458767;593222;1
458795;766581;3
458797;414678;4
458803;849785;3
458851;773781;4
458857;902734;1
458875;1023411;1
458883;1021299;1
458897;1021538;1
458901;679560;1
458909;489099;1
458923;976599;3
458931;916255;1
458945;49040;1
458951;992117;1
458969;765408;4
458973;392485;4
458975;1020090;1
458977;1022664;1
459005;344350;1
459017;220998;4
459021;521150;3
459029;866545;4
459041;241911;4
459081;670866;1
459083;211160;4
459089;576720;1
459109;97880;1
459121;227844;1
459127;889653;1
459159;585333;1
459189;201019;1
459207;196385;2
459213;123035;1
459219;990380;3
459223;417625;1
459225;813441;1
459245;410590;1
459249;152005;4
459275;965305;3
459298;547422;1
459300;995465;3
459312;809025;3
459322;992643;1
459324;1559555;4
459326;1021788;1
459358;221151;4
459374;199734;3
459388;129714;1
459390;389628;1
459396;1024512;1
459402;531864;1
459406;475435;1
459408;391980;4
459410;734232;4
459416;734232;4
459420;171261;1
459422;1025376;1
459432;992390;1
459440;1024161;3
459474;900438;1
459522;1025034;3
459524;122706;3
459542;359046;3
459548;1002316;1
459554;790975;1
459562;31630;3
459568;1563939;1
459580;676475;1
459588;138459;4
459618;532406;1
459622;676949;1
459624;448935;2
459626;678895;1
459634;1021575;3
459636;435804;3
459640;968710;1
459646;1559829;3
459648;51705;4
459650;1560873;4
459658;487344;1
459666;1007700;1
459678;1015994;1
459682;748765;4
459686;505311;1
459694;495027;1
459696;973599;3
459714;972636;1
459728;864130;4
459732;1019120;3
459742;518214;1
459744;1023912;1
459748;1021990;3
459770;974283;1
459780;1003285;1
459792;734436;1
459796;469889;4
459800;518360;1
459814;1025050;3
459822;1007613;3
459824;925017;1
459832;1024912;1
459834;94878;1
459846;1558975;1
459850;1563110;1
459862;793250;1
459872;703803;4
459874;996595;1
459880;1025591;1
459889;286848;4
459897;1020089;1
459917;93732;1
459923;1013565;4
459925;517824;1
459940;431169;1
459946;643820;1
459955;1024890;1
459961;826899;4
459965;520930;3
459973;314202;2
459975;1565523;1
459989;720756;3
459995;173511;1
460025;1559163;3
460031;1023510;3
460033;138850;1
460044;1187979;3
460046;200358;3
460056;18055;1
460058;785796;4
460062;454536;1
460064;1559529;3
460066;439628;4
460070;518445;2
460080;475279;3
460084;168189;1
460093;611346;1
460095;598278;1
460103;232022;1
460113;441679;1
460123;967143;1
460131;1162743;3
460133;1001182;1
460139;1565814;1
460145;209720;3
460147;499315;1
460155;151137;1
460159;96124;1
460163;320829;1
460165;833070;4
460167;609282;4
460181;166905;1
460185;480053;4
460217;994779;3
460225;1563294;3
460237;46100;1
460241;791367;1
460251;1025318;3
460261;996423;1
460265;1561992;3
460279;98500;4
460281;855190;1
460289;936185;1
460293;544481;1
460299;854160;4
460301;632742;4
460309;285025;3
460313;433349;1
460317;906015;1
460325;506268;2
460331;678582;1
460343;1565920;1
460345;976446;1
460365;503050;1
460369;804139;4
460375;15978;1
460383;763482;4
460389;455772;1
460405;1025307;1
460416;48260;3
460420;811194;3
460424;511839;3
460429;831309;1
460443;572750;1
460449;1005592;4
460467;472585;2
460473;891331;1
460481;860560;1
460483;220776;2
460489;86355;1
460517;719544;1
460521;49040;1
460525;743664;1
460535;881699;3
460545;1025101;3
460551;562745;4
460555;702501;1
460565;267357;1
460567;768504;1
460573;1566430;3
460583;702420;1
460587;893205;1
460591;727071;4
460595;1021986;1
460603;872115;1
460605;1024240;3
460635;419094;1
460637;1020633;1
460641;300870;1
460643;829917;4
460653;716478;1
460661;961770;4
460663;416245;4
460683;562173;1
460687;521856;1
460701;51320;4
460703;823438;1
460709;717416;3
460717;174702;4
460737;309684;3
460741;1566330;3
460743;1016658;1
460755;541000;1
460777;505251;3
460781;1559450;3
460787;541863;4
460801;514710;1
460807;286848;2
460825;227697;1
460827;885816;1
460859;849016;1
460861;800151;1
460869;943195;1
460888;777721;3
460892;68432;3
460912;140931;4
460916;151077;1
460918;876057;1
460934;547158;1
460944;356660;1
460952;1009666;3
460958;846783;1
460964;330274;1
460968;811398;3
460986;905727;4
460996;516474;3
461008;805608;3
461028;804461;1
461044;1023638;3
461048;293961;3
461052;348607;1
461058;1023638;3
461060;1024029;1
461064;433278;3
461074;29979;3
461078;343044;1
461080;1021070;3
461084;1077039;1
461112;1567161;3
461116;815805;3
461124;1173516;1
461128;523281;3
461136;62292;1
461162;516744;3
461176;90377;1
461180;439746;4
461184;177550;3
461186;127695;4
461192;648723;1
461196;174720;3
461212;1567266;1
461214;875425;1
461222;315105;4
461228;887679;4
461248;11158;1
461250;442098;3
461252;96717;1
461258;1567407;1
461262;398275;1
461270;1003793;3
461274;1023180;4
461300;76426;1
461302;283074;1
461306;731706;1
461312;150240;4
461314;577104;1
461318;980892;1
461320;150240;4
461322;1013748;3
461324;46242;4
461328;955015;1
461330;131705;1
461332;1562997;3
461346;1020054;3
461354;166313;4
461360;895989;1
461372;1071185;1
461382;141273;1
461392;448616;1
461402;125320;4
461408;974466;1
461422;684439;4
461442;611238;3
461446;880490;4
461450;410019;4
461456;67820;1
461466;627389;1
461474;1013663;4
461496;541000;1
461498;862185;1
461532;570453;1
461534;68432;1
461536;537985;1
461542;885875;1
461560;60879;1
461578;728885;4
461586;104594;1
461608;806814;1
461618;450856;1
461630;684810;1
461642;876546;3
461656;845201;4
461666;301812;4
461684;1567622;3
461688;126363;3
461690;601420;1
461696;1568178;3
461700;1021295;3
461706;1559649;3
461712;851725;1
461718;245499;1
461732;992643;1
461746;95600;4
461760;843102;3
461762;493728;1
461764;230675;4
461770;109382;4
461772;958818;1
461780;520674;3
461790;314132;4
461800;1005726;3
461812;1018234;1
461814;50414;2
461832;197057;3
461846;388910;3
461850;501492;1
461854;60725;1
461864;110502;2
461868;1023963;4
461872;333282;1
461878;1568379;3
461884;1560800;3
461888;145327;1
461892;127800;1
461900;150435;1
461910;1559435;3
461912;145124;4
461922;985902;4
461924;1563730;1
461928;1567048;1
461932;486468;1
461976;384327;1
461980;1560035;1
462008;265930;3
462012;290311;3
462024;79452;1
462028;1566450;3
462042;57528;1
462050;978820;1
462054;189348;1
462056;1564986;3
462062;199593;1
462064;754569;3
462066;797187;1
462074;1024050;3
462076;950240;1
462104;57246;3
462106;90228;3
462112;1025085;3
462114;527907;1
462124;446719;1
462126;518160;3
462154;573643;1
462160;350905;1
462164;36605;1
462168;869925;1
462170;200313;1
462172;65086;1
462178;1560237;3
462184;447485;1
462208;674697;3
462218;786687;1
462224;136185;1
462248;53494;1
462252;886422;4
462258;159126;1
462262;1002568;4
462268;1561557;1
462285;512034;1
462287;966753;1
462289;1559105;1
462301;630210;4
462321;792903;1
462331;382794;3
462333;228370;1
462355;1013795;3
462369;55832;1
462373;1560027;3
462377;820899;1
462381;1008190;1
462383;410720;4
462395;847131;1
462399;201813;4
462415;806075;1
462445;731200;1
462451;866049;1
462469;1562270;1
462473;1558963;1
462483;363775;1
462491;437106;3
462497;1021686;1
462513;981849;1
462521;350097;1
462535;4131;1
462537;1015227;3
462539;1017159;1
462559;1560513;4
462561;674705;1
462563;987126;1
462579;470754;1
462605;994795;1
462609;917060;1
462611;942543;1
462617;1562000;1
462619;179529;3
462623;732850;1
462627;523190;3
462629;968721;3
462635;619524;3
462637;619524;3
462645;618234;3
462649;612966;1
462655;155045;4
462661;612966;3
462689;1014524;1
462709;468295;3
462715;518203;1
462717;270273;3
462731;35357;1
462733;226896;4
462745;1016428;3
462756;950406;1
462758;997913;1
462760;417925;1
462772;944211;1
462774;511329;3
462778;703540;1
462780;48978;1
462786;961704;3
462810;968585;4
462812;156425;4
462830;184550;4
462844;1570059;1
462854;741005;3
462862;254765;3
462874;1563597;4
462876;247137;3
462882;1570135;1
462900;753705;4
462920;699306;1
462926;784135;1
462932;712278;4
462946;58563;1
462968;766565;1
463000;509925;3
463006;748174;4
463012;570453;1
463016;467885;1
463024;404577;4
463032;526940;3
463034;684438;3
463038;626748;4
463040;1568823;3
463042;614194;1
463044;55832;1
463052;635502;1
463054;226449;1
463058;1562040;3
463060;819897;4
463078;88291;1
463086;1560220;1
463090;906048;1
463098;1559511;3
463100;998322;1
463141;436542;1
463151;240339;4
463155;445501;1
463157;1562060;1
463159;1562705;2
463161;992004;1
463169;765408;4
463187;858705;1
463191;977421;1
463199;701525;1
463215;871092;1
463223;890075;4
463229;492018;4
463245;1561686;3
463247;858705;1
463251;363805;1
463270;1000737;3
463274;1562790;3
463286;872217;1
463294;282130;1
463304;207907;3
463308;273784;3
463370;273117;3
463392;614194;1
463396;1022075;1
463400;964747;1
463402;648020;1
463412;779262;1
463416;1563837;1
463438;494543;1
463454;1020261;1
463480;507519;3
463488;726990;1
463506;429779;1
463514;1560174;1
463526;76622;4
463542;25656;4
463566;850948;1
463582;830016;1
463584;523675;3
463600;986940;1
463604;422181;3
463614;465936;1
463628;658112;1
463634;18984;1
463658;115923;1
463679;970319;1
463683;613361;4
463689;755568;1
463726;947832;3
463728;433371;3
463749;32390;4
463825;1563005;3
463837;698685;3
463874;264246;1
463876;821235;3
463882;739290;4
463894;819210;1
463988;328611;4
464001;447595;3
464007;834063;4
464009;130965;1
464017;880443;3
464019;1015840;4
464023;33819;3
464039;271159;1
464047;28683;1
464055;152005;4
464072;576565;1
464084;446916;1
464093;744185;1
464116;1566399;4
464126;497300;1
464128;433450;1
464130;1821;1
464132;649878;4
464134;44840;1
464140;89466;1
464142;776960;1
464148;1559673;1
464150;1562815;1
464181;486324;3
464189;433345;1
464193;212205;1
464197;450340;1
464203;429930;1
464209;507980;1
464213;793000;4
464225;155565;1
464233;346929;3
464244;204741;4
464251;408725;1
464253;439585;1
464255;130800;3
464273;436146;3
464279;517569;3
464291;951492;3
464293;457380;4
464297;75234;3
464305;422219;1
464309;621663;4
464323;417822;4
464327;196265;2
464329;1560471;4
464333;65943;1
464337;78955;4
464342;196565;4
464352;317196;3
464358;49263;2
464388;493401;1
464394;864985;1
464402;136509;1
464412;350097;1
464416;850203;4
464420;578973;1
464430;817655;3
464438;996426;1
464446;206528;1
464448;553880;1
464474;1563212;4
464476;598278;1
464484;341020;4
464495;478499;3
464516;157608;2
464520;963380;1
464539;161949;3
464544;777252;1
464548;662481;3
464558;1559736;1
464570;220608;3
464575;554550;4
464577;40737;3
464579;572100;4
464586;255367;1
464588;362088;4
464592;904980;1
464594;895677;1
464598;485205;3
464604;252573;3
464608;879473;1
464618;252573;3
464622;179634;3
464626;981245;1
464645;89628;3
464649;37070;1
464652;1572055;3
464658;906177;1
464662;280770;4
464670;677514;4
464672;31455;1
464674;679620;4
464686;506210;1
464693;70488;4
464702;1563585;1
464704;993036;1
464706;102893;1
464710;488244;4
464719;985308;1
464727;863568;1
464729;519400;3
464739;135267;3
464743;1565802;1
464745;1563180;3
464749;202420;4
464767;690263;3
464777;111350;1
464781;1562395;1
464789;816490;1
464791;743939;3
464797;831940;1
464809;266645;4
464825;315264;1
464827;266645;4
464847;41846;4
464863;409128;1
464867;892143;1
464869;620157;1
464871;1572216;4
464875;907761;1
464881;544640;3
464889;968541;4
464911;527889;3
464915;981522;1
464917;425451;1
464919;526295;3
464927;534475;1
464929;944986;1
464949;1564716;3
464965;140106;3
464967;492250;3
464971;493475;1
464991;1568697;3
465001;1561392;3
465005;1572389;1
465021;713181;1
465025;1565170;3
465031;154116;2
465035;620157;1
465057;214524;2
465109;1568714;3
465123;981535;4
465125;296331;4
465143;456057;1
465145;340220;1
465149;894586;4
465167;412475;3
465175;942032;3
465177;403730;1
465187;532311;3
465193;1568182;3
465199;1565058;1
465205;293780;1
465215;62530;4
465243;466256;3
465247;1572975;1
465257;830259;1
465261;525610;3
465269;968842;3
465271;1559151;3
465287;267386;4
465299;1564570;1
465314;30432;2
465321;766203;1
465325;478000;3
465351;64086;3
465355;60683;4
465363;394995;1
465369;302635;4
465393;1573122;3
465395;738625;4
465399;1022370;4
465409;899750;1
465411;357657;4
465417;671692;1
465421;31545;3
465425;156425;3
465443;485200;1
465457;383703;4
465465;52940;4
465491;136845;1
465499;1566985;1
465501;49040;1
465507;526734;3
465518;1563175;1
465524;190749;4
465528;613620;1
465534;1573201;3
465542;390741;3
465550;279420;1
465554;550245;1
465558;881544;1
465560;881544;1
465566;196970;1
465586;157062;4
465596;435294;1
465598;22715;4
465602;388980;3
465678;1564989;3
465682;325329;1
465690;518665;3
465692;106530;1
465696;91819;1
465706;17245;4
465712;545565;3
465720;74186;1
465740;740012;1
465762;154647;3
465764;284622;3
465786;1566402;1
465796;479568;3
465802;896604;3
465804;486387;4
465808;75261;1
465810;515155;1
465822;710035;4
465824;217734;3
465834;473664;2
465884;68352;3
465896;414790;2
465900;462364;4
465924;888355;4
465932;725695;1
465948;45829;4
465960;1565664;4
465962;806519;1
465964;413530;3
465968;1022860;3
465980;4446;4
465997;306120;3
466047;785649;1
466079;835341;4
466089;415856;3
466097;1005849;3
466101;339033;3
466107;983649;4
466109;463455;3
466121;1019967;3
466131;767523;4
466161;250413;1
466163;864228;3
466207;715340;1
466236;960666;1
466258;839478;4
466266;1566681;4
466276;1573377;3
466290;687778;4
466296;79482;1
466308;316572;1
466408;1567174;1
466432;158816;3
466447;43773;3
466453;137470;2
466475;45042;3
466477;279123;3
466513;994820;1
466519;486460;4
466539;963795;3
466543;900395;1
466569;1565235;3
466609;274707;4
466647;817761;1
466651;182553;4
466661;962514;1
466665;462364;4
466669;1559170;1
466673;989674;1
466675;585333;1
466677;385131;1
466679;91884;1
466689;532182;1
466695;1000340;1
466697;479685;3
466701;163968;3
466705;1574240;3
466707;1002309;1
466721;237490;1
466723;1564040;1
466725;169689;3
466741;795697;1
466743;223391;4
466759;408725;4
466789;875740;1
466819;620997;3
466821;260561;1
466823;240993;1
466827;397308;3
466829;1565811;1
466843;1567985;3
466857;1567205;3
466867;401345;3
466871;315342;4
466875;1568155;3
466885;528393;3
466895;83412;3
466921;334764;1
466942;419830;4
466948;426924;1
466954;1571484;1
466962;193479;3
466974;597117;4
466984;857135;4
466992;1563339;3
466998;219205;3
467000;775377;1
467014;1565245;3
467016;453310;3
467034;944889;3
467042;1566189;3
467048;699370;1
467058;1568856;4
467062;21425;3
467064;513081;3
467068;117852;1
467072;1567644;1
467084;78232;1
467086;273771;1
467090;162069;1
467092;1573502;3
467108;45829;4
467110;958805;1
467114;828898;1
467116;503050;1
467124;271761;1
467132;1570551;3
467146;493614;3
467150;69925;1
467171;512585;1
467189;57678;4
467241;1568660;3
467255;529005;3
467259;812301;3
467265;698949;4
467277;427557;3
467279;1559925;3
467287;324018;3
467293;16473;1
467309;1564377;1
467315;991446;1
467334;437645;1
467342;210721;4
467344;208229;3
467356;1566105;3
467362;1573767;4
467364;943896;1
467372;1562952;3
467384;186318;2
467400;358022;1
467406;641481;1
467408;544338;1
467414;123035;1
467420;1575365;3
467440;544338;1
467452;140118;3
467456;544338;1
467458;1575120;4
467466;354132;1
467470;204441;3
467472;110502;4
467474;110502;2
467476;446493;1
467486;880630;1
467496;166730;1
467500;161155;4
467541;1575497;3
467557;651350;3
467571;1560621;3
467573;850026;4
467581;387474;4
467583;770076;1
467593;899946;3
467605;190218;1
467607;1018234;1
467609;204729;1
467619;181005;3
467635;89280;4
467655;447873;3
467661;1568478;1
467665;34863;4
467677;924340;1
467679;588441;1
467685;977452;1
467699;550354;1
467703;59685;1
467705;802380;1
467709;813441;1
467715;829927;3
467719;796621;4
467723;162897;3
467729;1567850;4
467733;401769;1
467735;849165;1
467767;791540;4
467773;979911;1
467789;186624;1
467793;154008;1
467795;347163;4
467797;878905;4
467805;349496;1
467807;222225;1
467813;1559065;3
467819;1569666;3
467823;631169;4
467825;191350;1
467835;63040;1
467837;126505;4
467839;40962;1
467841;153822;1
467843;58300;3
467851;1565870;3
467855;930025;1
467864;1566060;1
467866;674697;3
467868;9793;4
467873;45993;1
467877;153612;1
467883;263697;3
467887;764376;1
467889;876480;3
467891;214152;3
467893;874433;1
467897;188735;3
467905;568248;4
467910;437724;1
467912;1572380;4
467914;509181;3
467919;187920;3
467925;503050;1
467931;806814;1
467955;176088;1
467959;72609;3
467967;1568997;1
467971;510470;3
467975;335667;3
467983;115661;4
467985;136845;1
467987;1567749;1
467997;1571940;1
467999;248759;1
468011;976821;1
468013;699204;1
468043;890605;4
468057;266370;1
468061;109422;1
468065;1573398;1
468069;321234;1
468079;696267;2
468091;1570775;3
468097;1576434;3
468105;417955;4
468119;227320;3
468121;1576476;3
468129;1574910;3
468145;388206;4
468149;534393;3
468153;1568615;3
468179;881538;1
468181;503530;3
468193;895221;4
468197;748174;1
468205;931176;4
468207;533118;3
468223;840145;1
468225;1574888;1
468229;474565;3
468231;701040;1
468233;533832;3
468253;182480;3
468255;272568;3
468261;470958;1
468273;60735;3
468277;434835;4
468281;19338;3
468299;120915;4
468305;643260;4
468309;60710;1
468313;449370;1
468339;284556;3
468343;37137;3
468347;352850;1
468365;468535;1
468369;758821;1
468387;1567762;3
468391;405560;4
468399;3388;1
468411;741870;4
468419;909765;1
468443;14540;1
468463;141306;4
468477;408909;1
468487;1559574;1
468491;10233;1
468495;36510;3
468507;544338;1
468511;439292;1
468513;1025110;3
468519;50725;3
468529;1568505;1
468537;314342;1
468539;1566813;3
468543;1566756;1
468545;296744;1
468551;201114;3
468555;571632;1
468557;1014924;3
468571;326211;3
468593;909979;1
468607;897720;1
468619;80403;1
468627;57760;1
468633;1568994;1
468647;939909;4
468671;1574890;3
468675;1572910;3
468677;874473;4
468685;527052;3
468689;710931;1
468691;671745;1
468695;77172;3
468697;934506;1
468725;1010055;4
468739;965480;1
468741;1567485;3
468751;1569078;3
468773;1568811;3
468781;272975;1
468789;145662;3
468793;1576210;3
468801;550602;1
468803;356010;3
468805;987531;1
468807;494543;1
468813;523859;4
468817;386013;1
468819;210250;1
468833;614409;1
468863;10233;1
468865;285966;2
468869;953407;3
468877;1577676;3
468889;176331;1
468911;1570825;1
468915;526518;3
468919;1570030;4
468925;415419;1
468927;501960;3
468929;497562;1
468945;1568214;1
468955;1577841;1
468967;461628;4
468973;987642;3
468979;830766;1
469032;498440;1
469036;1578078;1
469040;260922;3
469044;476448;3
469062;728352;1
469074;673188;1
469080;745593;1
469088;404103;1
469096;118143;1
469100;991524;4
469136;112851;4
469140;932092;3
469142;36980;3
469152;705105;1
469170;807834;1
469176;596070;1
469190;503748;1
469198;1568345;1
469210;952252;1
469212;1568791;1
469220;1573206;1
469224;1571016;3
469226;1563636;4
469246;658660;1
469250;1570515;3
469284;899586;1
469298;919872;1
469326;655250;1
469332;18250;3
469350;757897;4
469352;294942;1
469376;80234;1
